"DATE","county","max_prcp","min_prcp","mean_prcp"
"2023-08-30","Volusia County",1.76,0.47,1.09857142857143
"2023-08-30","Wakulla County",1.86,1.86,1.86
"2023-08-30","Walton County",0.03,0,0.0225
"2023-08-30","Washington County",3.36,0.65,1.9825
"2023-08-31","Alachua County",1.44,0,0.567407407407407
"2023-08-31","Baker County",0.98,0,0.413333333333333
"2023-08-31","Bay County",0.77,0,0.155
"2023-08-31","Bradford County",0.18,0.18,0.18
"2023-08-31","Brevard County",0.74,0,0.184594594594595
"2023-08-31","Broward County",0.9,0.04,0.227586206896552
"2023-08-31","Charlotte County",2.5,0,1.0175
"2023-08-31","Citrus County",0.57,0,0.267857142857143
"2023-08-31","Clay County",0.8,0.07,0.27875
"2023-08-31","Collier County",0.66,0,0.270714285714286
"2023-08-31","Columbia County",2.1,0.69,1.06142857142857
"2023-08-31","DeSoto County",0.83,0.83,0.83
"2023-08-31","Dixie County",1.53,0.1,0.815
"2023-08-31","Duval County",0.32,0,0.0681818181818182
"2023-08-31","Escambia County",0.3,0,0.0246666666666667
"2023-08-31","Flagler County",0.61,0,0.108
"2023-08-31","Franklin County",0,0,0
"2023-08-31","Gadsden County",0.77,0.28,0.46
"2023-08-31","Gilchrist County",1.64,0.68,1.16
"2023-08-31","Glades County",0.56,0.12,0.34
"2023-08-31","Gulf County",0.03,0.02,0.025
"2023-08-31","Hamilton County",1.51,0.94,1.225
"2023-08-31","Hardee County",1.7,1.7,1.7
"2023-08-31","Hendry County",0.84,0.03,0.27
"2023-08-31","Hernando County",1.09,0.03,0.382727272727273
"2023-08-31","Highlands County",1.38,0,0.409
"2023-08-31","Hillsborough County",3.97,0.03,1.3646511627907
"2023-08-31","Holmes County",0.62,0.06,0.34
"2023-08-31","Indian River County",0.71,0.01,0.361666666666667
"2023-08-31","Jackson County",0.18,0,0.08
"2023-08-31","Jefferson County",0.43,0.43,0.43
"2023-08-31","Lafayette County",0,0,0
"2023-08-31","Lake County",1.28,0,0.491052631578947
"2023-08-31","Lee County",1.26,0.01,0.516666666666667
"2023-08-31","Leon County",2.9,0,1.73
"2023-08-31","Levy County",0.61,0.29,0.44
"2023-08-31","Liberty County",2.19,2.19,2.19
"2023-08-31","Manatee County",4.55,0,1.93923076923077
"2023-08-31","Marion County",0.77,0.03,0.366666666666667
"2023-08-31","Martin County",0.55,0.02,0.151875
"2023-08-31","Miami-Dade County",0.3,0,0.0870833333333333
"2023-08-31","Monroe County",0.23,0,0.0329411764705882
"2023-08-31","Nassau County",0.3,0,0.168333333333333
"2023-08-31","Okaloosa County",0.52,0,0.095
"2023-08-31","Okeechobee County",0.19,0.14,0.165
"2023-08-31","Orange County",1.98,0.12,0.913333333333333
"2023-08-31","Osceola County",1.68,0.8,1.01
"2023-08-31","Palm Beach County",1.23,0,0.26375
"2023-08-31","Pasco County",2.89,0.15,1.135
"2023-08-31","Pinellas County",1.23,0,0.354285714285714
"2023-08-31","Polk County",3.66,0,1.572
"2023-08-31","Putnam County",0.37,0.03,0.14875
"2023-08-31","Santa Rosa County",0.17,0,0.0533333333333333
"2023-08-31","Sarasota County",3.79,0,1.28730769230769
"2023-08-31","Seminole County",1.53,0.02,0.52304347826087
"2023-08-31","St. Johns County",0.33,0,0.08
"2023-08-31","St. Lucie County",0.24,0,0.0471428571428571
"2023-08-31","Sumter County",0.58,0.09,0.232
"2023-08-31","Suwannee County",0,0,0
"2023-08-31","Volusia County",0.48,0,0.168787878787879
"2023-08-31","Wakulla County",0.76,0.76,0.76
"2023-08-31","Walton County",0,0,0
"2023-08-31","Washington County",0.05,0,0.0233333333333333
"2023-09-01","Alachua County",3.07,0,0.284583333333333
"2023-09-01","Baker County",2.2,0.04,0.88
"2023-09-01","Bay County",1.92,0,0.667692307692308
"2023-09-01","Bradford County",0,0,0
"2023-09-01","Brevard County",1.52,0,0.542820512820513
"2023-09-01","Broward County",1.52,0.07,0.500645161290323
"2023-09-01","Charlotte County",0.37,0,0.06
"2023-09-01","Citrus County",0.15,0,0.0392307692307692
"2023-09-01","Clay County",0.78,0,0.157
"2023-09-01","Collier County",0.6,0,0.159285714285714
"2023-09-01","Columbia County",0.86,0,0.22125
"2023-09-01","DeSoto County",0.24,0.24,0.24
"2023-09-01","Dixie County",1.2,0,0.6
"2023-09-01","Duval County",1.54,0,0.0760869565217391
"2023-09-01","Escambia County",0.95,0,0.300666666666667
"2023-09-01","Flagler County",0.33,0,0.153333333333333
"2023-09-01","Franklin County",0.95,0.73,0.84
"2023-09-01","Gadsden County",1.16,0,0.168571428571429
"2023-09-01","Gilchrist County",0.16,0.14,0.15
"2023-09-01","Glades County",0.03,0,0.015
"2023-09-01","Gulf County",0.41,0.35,0.38
"2023-09-01","Hamilton County",1.06,0.71,0.885
"2023-09-01","Hardee County",2.95,2.95,2.95
"2023-09-01","Hendry County",0.52,0,0.202
"2023-09-01","Hernando County",1.35,0,0.209090909090909
"2023-09-01","Highlands County",0.93,0,0.403
"2023-09-01","Hillsborough County",2.75,0,0.318636363636364
"2023-09-01","Holmes County",0.2,0,0.1
"2023-09-01","Indian River County",1.65,0,0.9325
"2023-09-01","Jackson County",0.72,0.06,0.43
"2023-09-01","Jefferson County",0.43,0.16,0.295
"2023-09-01","Lafayette County",0.88,0.88,0.88
